Year,Name,POS,Height,Weight,Forty_Yard,Bench_Press,Vert_Leap,Broad_Jump,Shuttle,position_group
1988,Harold Hicks,FS,71.6,199,4.49,13.0,36.5,126.0,4.3,WR_RB_DB
1988,Harvey Reed,RB,71.0,181,4.5,9.0,32.0,119.0,4.21,WR_RB_DB
1988,Azizuddin Abdur-Raoof,WR,72.5,199,4.51,10.0,35.5,124.0,4.3,WR_RB_DB
1988,Rogie Magee,WR,74.5,203,4.51,8.0,33.0,111.0,4.34,WR_RB_DB
1988,Ezekial Gadson,OLB,72.0,205,4.51,18.0,,,,LB_FB_TE_QB
1988,Erik Campbell,CB,69.8,170,4.52,,30.5,109.0,4.4,WR_RB_DB
1988,Rodney Thomas,CB,69.8,197,4.52,16.0,32.5,111.0,4.34,WR_RB_DB
1988,Don Mcpherson,QB,73.1,181,4.53,,32.0,114.0,4.2,LB_FB_TE_QB
1988,Brandy Wells,CB,70.0,184,4.53,15.0,33.5,115.0,4.33,WR_RB_DB
1988,John Williams,WR,72.4,190,4.53,6.0,25.5,106.0,4.64,WR_RB_DB
1988,Mark Higgs,RB,67.0,195,4.53,17.0,43.0,126.0,4.16,WR_RB_DB
1988,Bennie Blades,SS,72.6,216,4.53,15.0,33.0,121.0,4.18,WR_RB_DB
1988,Eric Everett,CB,70.5,161,4.54,,38.5,129.0,4.09,WR_RB_DB
1988,Lemuel Stinson,CB,69.4,165,4.54,,37.0,122.0,4.27,WR_RB_DB
1988,Jamie Morris,RB,66.8,185,4.54,,30.5,110.0,4.41,WR_RB_DB
1988,Percy Hines,CB,70.4,192,4.54,12.0,32.0,115.0,4.52,WR_RB_DB
1988,Robert Delpino,RB,71.4,201,4.54,13.0,34.0,120.0,4.15,WR_RB_DB
1988,Ickey Woods,FB,72.3,231,4.54,14.0,31.5,116.0,4.38,LB_FB_TE_QB
1988,Marvin Allen,RB,69.8,213,4.55,15.0,31.0,110.0,4.54,WR_RB_DB
1988,Keith Taylor,SS,71.4,193,4.56,14.0,,,,WR_RB_DB
1988,Kevin Porter,SS,70.5,211,4.56,15.0,34.5,119.0,4.2,WR_RB_DB
1988,Ken Norton,ILB,73.8,230,4.56,21.0,32.0,114.0,4.37,LB_FB_TE_QB
1988,William White,SS,69.8,189,4.57,11.0,33.0,111.0,4.22,WR_RB_DB
1988,Brian Bedford,WR,75.4,214,4.57,13.0,33.5,118.0,4.4,WR_RB_DB
1988,Mike Alexander,WR,75.3,215,4.57,11.0,25.0,104.0,4.57,WR_RB_DB
1988,JR Ambrose,WR,72.1,186,4.58,8.0,,,,WR_RB_DB
1988,Randy Thornton,OLB,76.1,223,4.58,14.0,32.0,124.0,4.3,LB_FB_TE_QB
1988,Kevin Guidry,CB,72.6,176,4.59,,36.0,124.0,4.1,WR_RB_DB
1988,Jeff James,WR,70.6,179,4.59,6.0,33.0,113.0,4.48,WR_RB_DB
1988,Derrick White,CB,68.3,182,4.59,10.0,28.5,95.0,4.63,WR_RB_DB
1988,David Miles,WR,74.5,183,4.59,6.0,33.3,119.0,4.32,WR_RB_DB
1988,Darrel Fullington,FS,73.9,190,4.59,11.0,33.5,119.0,4.28,WR_RB_DB
1988,John Baylor,CB,71.8,192,4.59,,30.5,120.0,4.1,WR_RB_DB
1988,Jarvis Williams,SS,71.4,195,4.59,7.0,28.0,102.0,4.41,WR_RB_DB
1988,Keith Woodside,RB,71.4,203,4.59,14.0,30.5,113.0,4.3,WR_RB_DB
1988,Danny Copeland,SS,74.0,206,4.59,18.0,30.5,115.0,,WR_RB_DB
1988,Darryl Mcgill,RB,69.9,213,4.59,20.0,30.5,,,WR_RB_DB
1988,Reggie Ware,RB,73.0,241,4.59,17.0,34.0,109.0,4.4,WR_RB_DB
1988,Gary Richard,CB,69.1,171,4.6,15.0,31.5,104.0,4.47,WR_RB_DB
1988,Kevin Harmon,RB,71.9,196,4.6,8.0,27.5,106.0,4.19,WR_RB_DB
1988,Randall Mcdaniel,OG,75.8,268,4.6,17.0,35.0,119.0,,lineman
1988,Jerry Dunlap,CB,68.0,175,4.61,13.0,31.0,109.0,4.27,WR_RB_DB
1988,Clarence Nunn,CB,70.3,176,4.61,15.0,32.5,113.0,4.3,WR_RB_DB
1988,Sanjay Beach,WR,72.4,189,4.61,12.0,33.0,117.0,4.34,WR_RB_DB
1988,Brad Edwards,FS,73.8,196,4.61,9.0,35.5,111.0,4.21,WR_RB_DB
1988,Derrick Crudup,SS,73.9,212,4.61,8.0,28.0,100.0,4.54,WR_RB_DB
1988,Ken Harvey,OLB,74.0,226,4.61,25.0,37.5,126.0,4.26,LB_FB_TE_QB
1988,Erwin Grabisna,DT,74.9,251,4.61,29.0,28.0,111.0,4.41,lineman
1988,Darryl Harris,WR,70.5,184,4.62,11.0,31.5,117.0,4.45,WR_RB_DB
1988,Cassius Osborn,WR,72.1,194,4.62,9.0,30.5,110.0,4.48,WR_RB_DB
1988,Gary Patton,RB,68.5,193,4.63,8.0,30.5,108.0,4.32,WR_RB_DB
1988,Billy Owens,FS,73.4,197,4.63,16.0,30.5,112.0,4.13,WR_RB_DB
1988,Marcus Cotton,OLB,75.3,214,4.63,19.0,,,,LB_FB_TE_QB
1988,Duke Donaldson,WR,69.4,169,4.64,5.0,28.5,106.0,4.18,WR_RB_DB
1988,Jeff Fairholm,WR,71.4,186,4.64,12.0,30.5,108.0,4.23,WR_RB_DB
1988,Brian Forde,OLB,74.5,225,4.64,13.0,34.0,123.0,4.36,LB_FB_TE_QB
1988,Phillip Brown,OLB,73.9,230,4.64,19.0,34.0,115.0,4.37,LB_FB_TE_QB
1988,John Booty,CB,72.5,177,4.65,11.0,34.5,126.0,4.43,WR_RB_DB
1988,John Hagy,FS,71.4,190,4.65,4.0,31.5,114.0,4.14,WR_RB_DB
1988,Neil Smith,DE,76.3,257,4.65,,32.5,124.0,4.57,lineman
1988,Richard Zayas,WR,71.8,176,4.66,1.0,30.0,109.0,4.39,WR_RB_DB
1988,James Washington,FS,72.9,191,4.66,6.0,34.0,116.0,4.43,WR_RB_DB
1988,Robert Jones,FS,73.5,205,4.66,,29.5,110.0,4.26,WR_RB_DB
1988,Clay Whitehurst,WR,71.8,196,4.67,3.0,29.0,107.0,4.25,WR_RB_DB
1988,James Saxon,RB,71.1,205,4.67,12.0,31.0,115.0,4.42,WR_RB_DB
1988,Michael Ball,SS,72.5,211,4.67,18.0,,,,WR_RB_DB
1988,Greg Cox,SS,71.0,215,4.67,15.0,30.0,114.0,4.34,WR_RB_DB
1988,Chris Verhulst,TE,74.0,239,4.67,27.0,,,,LB_FB_TE_QB
1988,James Rich,WR,72.0,170,4.68,8.0,31.0,114.0,4.51,WR_RB_DB
1988,Todd White,WR,72.3,196,4.68,7.0,32.0,111.0,4.38,WR_RB_DB
1988,Tollie Royal,SS,71.0,197,4.68,17.0,37.0,115.0,4.28,WR_RB_DB
1988,Lucius Floyd,RB,70.6,190,4.69,12.0,31.5,117.0,4.28,WR_RB_DB
1988,Alan Hooker,RB,73.0,190,4.69,,33.5,123.0,4.5,WR_RB_DB
1988,Kenny Gamble,RB,70.5,196,4.69,,30.0,111.0,4.48,WR_RB_DB
1988,Selwyn Brown,SS,71.3,206,4.69,20.0,30.5,117.0,4.35,WR_RB_DB
1988,Franky Thomas,FS,74.4,208,4.69,14.0,31.5,111.0,4.35,WR_RB_DB
1988,Channing Williams,FB,69.8,227,4.69,16.0,29.5,109.0,4.64,LB_FB_TE_QB
1988,William Thompson,OLB,74.4,230,4.69,22.0,30.0,113.0,4.42,LB_FB_TE_QB
1988,Brad Muster,FB,75.8,232,4.69,17.0,,,,LB_FB_TE_QB
1988,Keith Jackson,TE,74.4,250,4.69,,29.0,,4.59,LB_FB_TE_QB
1988,Alfred Dorsey,WR,66.8,168,4.7,8.0,28.5,108.0,4.38,WR_RB_DB
1988,Tolbert Bain,SS,73.6,197,4.7,12.0,30.0,112.0,4.5,WR_RB_DB
1988,Richard Calvin,RB,72.3,198,4.7,10.0,28.0,109.0,4.44,WR_RB_DB
1988,Danny Smith,WR,74.4,207,4.7,6.0,30.5,115.0,4.45,WR_RB_DB
1988,Jim Thornton,TE,74.0,246,4.7,29.0,36.0,123.0,4.31,LB_FB_TE_QB
1988,David Tate,SS,72.6,178,4.71,14.0,35.5,126.0,4.24,WR_RB_DB
1988,Charles Webb,FB,72.3,224,4.71,17.0,28.5,107.0,4.45,LB_FB_TE_QB
1988,Brad Beckman,TE,74.6,236,4.71,6.0,33.0,115.0,4.25,LB_FB_TE_QB
1988,Guy Liggins,WR,74.0,198,4.72,17.0,30.5,108.0,4.45,WR_RB_DB
1988,Rick Strom,QB,74.3,203,4.72,9.0,31.0,108.0,4.39,LB_FB_TE_QB
1988,Riccardo Ingram,CB,71.4,207,4.72,13.0,29.5,110.0,4.41,WR_RB_DB
1988,Jeff Burger,QB,71.9,208,4.72,,32.5,108.0,4.39,LB_FB_TE_QB
1988,Alex Higdon,TE,76.9,247,4.72,23.0,30.0,109.0,4.32,LB_FB_TE_QB
1988,Lavance Northington,CB,71.8,185,4.73,16.0,32.5,117.0,4.2,WR_RB_DB
1988,Fred Strickland,OLB,74.1,244,4.73,23.0,32.0,114.0,4.28,LB_FB_TE_QB
1988,Ricky Shaw,DE,76.3,234,4.74,15.0,34.5,127.0,4.5,lineman
1988,Darryl Franklin,WR,70.4,187,4.75,10.0,29.0,108.0,4.35,WR_RB_DB
1988,Herb Gainer,WR,74.3,192,4.75,7.0,28.5,112.0,4.5,WR_RB_DB
1988,Gordon Lockbaum,RB,70.6,195,4.75,16.0,30.0,111.0,4.13,WR_RB_DB
1988,Tim Moore,OLB,74.5,218,4.75,17.0,33.5,122.0,3.87,LB_FB_TE_QB
1988,Mickey Ray,OLB,73.9,231,4.75,12.0,33.0,111.0,4.53,LB_FB_TE_QB
1988,Troy Johnson,OLB,72.9,229,4.76,18.0,30.5,115.0,4.26,LB_FB_TE_QB
1988,Bill Romanowski,OLB,75.5,231,4.76,,31.5,111.0,4.25,LB_FB_TE_QB
1988,Dwight Sistrunk,CB,72.1,185,4.77,,31.5,106.0,4.4,WR_RB_DB
1988,Kenny Jackson,RB,70.8,191,4.77,7.0,28.5,114.0,4.54,WR_RB_DB
1988,Edward Phillips,OLB,73.9,241,4.77,20.0,,,,LB_FB_TE_QB
1988,John Garrett,WR,70.6,172,4.78,9.0,28.0,112.0,4.37,WR_RB_DB
1988,Darryl Pearson,WR,73.9,198,4.78,2.0,28.5,103.0,4.44,WR_RB_DB
1988,Keith Gloster,WR,71.5,174,4.79,,28.0,122.0,4.34,WR_RB_DB
1988,Todd Krumm,CB,72.8,195,4.79,3.0,27.0,106.0,4.34,WR_RB_DB
1988,Rich Romer,OLB,74.8,214,4.79,18.0,30.0,111.0,4.38,LB_FB_TE_QB
1988,James Earle,OLB,76.1,224,4.79,,29.0,108.0,4.84,LB_FB_TE_QB
1988,Paul Mcgowan,OLB,71.6,227,4.79,28.0,31.5,116.0,4.5,LB_FB_TE_QB
1988,Marc Zeno,WR,74.9,202,4.81,7.0,35.0,114.0,4.32,WR_RB_DB
1988,Rory Johnson,RB,70.5,222,4.81,31.0,31.5,111.0,4.56,WR_RB_DB
1988,Shawn Patterson,DE,76.9,261,4.81,28.0,29.0,108.0,4.35,lineman
1988,Tom Erlandson,OLB,73.6,221,4.82,,33.0,111.0,4.53,LB_FB_TE_QB
1988,Chris Gaines,OLB,71.9,228,4.82,19.0,34.0,110.0,4.4,LB_FB_TE_QB
1988,Thomas Aldridge,ILB,74.1,224,4.83,8.0,30.0,105.0,4.65,LB_FB_TE_QB
1988,John Talley,WR,77.0,225,4.83,6.0,31.0,115.0,4.37,WR_RB_DB
1988,John Brantley,OLB,73.9,229,4.83,22.0,30.0,106.0,4.51,LB_FB_TE_QB
1988,George Mira,ILB,71.9,230,4.83,28.0,32.5,111.0,4.28,LB_FB_TE_QB
1988,Victor Jones,OLB,73.8,244,4.83,14.0,26.0,96.0,4.41,LB_FB_TE_QB
1988,Ken Henry,WR,74.5,194,4.84,,36.5,112.0,4.44,WR_RB_DB
1988,Greg Scales,TE,75.6,253,4.84,17.0,29.0,112.0,4.54,LB_FB_TE_QB
1988,Robert Goff,DE,75.1,262,4.85,18.0,29.0,108.0,,lineman
1988,Todd Freiwald,DE,76.5,233,4.85,25.0,31.5,113.0,4.7,lineman
1988,Danny Mcmanus,QB,71.5,196,4.86,,25.0,101.0,4.49,LB_FB_TE_QB
1988,David Vickers,CB,74.6,197,4.86,7.0,33.0,110.0,4.25,WR_RB_DB
1988,Paul Pomfret,TE,75.5,242,4.86,17.0,31.5,110.0,4.45,LB_FB_TE_QB
1988,Vincent Brown,OLB,73.1,245,4.86,24.0,32.0,112.0,4.68,LB_FB_TE_QB
1988,Tom Rehder,OT,78.3,270,4.86,14.0,31.5,114.0,4.56,lineman
1988,Chris Chandler,QB,75.9,211,4.87,10.0,30.0,102.0,4.4,LB_FB_TE_QB
1988,Van Waiters,OLB,75.9,243,4.87,9.0,30.5,108.0,4.7,LB_FB_TE_QB
1988,Keith Neubert,TE,77.1,241,4.88,11.0,31.5,108.0,4.52,LB_FB_TE_QB
1988,Chuck Lanza,C,74.3,265,4.88,26.0,30.5,112.0,4.58,lineman
1988,Eugene Hardy,CB,70.4,183,4.89,17.0,32.5,111.0,,WR_RB_DB
1988,Walter Odom,TE,75.4,241,4.89,15.0,32.5,117.0,4.6,LB_FB_TE_QB
1988,William Howard,RB,71.9,242,4.89,17.0,26.0,104.0,4.42,WR_RB_DB
1988,Al Noga,DT,73.0,259,4.89,34.0,32.0,115.0,4.43,lineman
1988,Troy Wolkow,OG,74.9,269,4.89,26.0,31.5,101.0,4.58,lineman
1988,Chris Spielman,ILB,72.0,234,4.9,23.0,32.5,109.0,4.13,LB_FB_TE_QB
1988,George Cooper,RB,73.0,245,4.9,16.0,30.0,109.0,4.29,WR_RB_DB
1988,David Cadigan,OT,76.1,281,4.9,32.0,27.5,105.0,4.67,lineman
1988,Nate Hill,DT,75.6,273,4.9,23.0,31.0,109.0,5.01,lineman
1988,Danny Stubbs,DE,76.3,259,4.9,,25.0,110.0,4.65,lineman
1988,Matthew Knizner,QB,74.4,198,4.91,,28.5,101.0,4.6,LB_FB_TE_QB
1988,Darrell Reed,OLB,73.3,225,4.92,15.0,29.5,110.0,4.58,LB_FB_TE_QB
1988,Pat Carter,TE,75.9,263,4.92,11.0,29.0,98.0,4.77,LB_FB_TE_QB
1988,O'Brien Alston,DE,78.1,239,4.92,13.0,30.5,111.0,4.6,lineman
1988,Stan Humphries,QB,73.9,223,4.93,,28.0,102.0,4.56,LB_FB_TE_QB
1988,Michael Johnson,OLB,73.3,227,4.93,19.0,27.0,104.0,4.45,LB_FB_TE_QB
1988,Jeff Cross,DE,75.6,261,4.93,19.0,28.0,99.0,4.72,lineman
1988,Gary Mcguire,OLB,75.1,238,4.94,19.0,30.5,102.0,4.5,LB_FB_TE_QB
1988,Dermontti Dawson,C,74.3,272,4.94,24.0,30.0,109.0,4.34,lineman
1988,Tommy Oliver,DE,76.6,256,4.94,20.0,29.0,102.0,4.76,lineman
1988,Alfredo Roberts,TE,75.8,247,4.95,,29.5,,4.46,LB_FB_TE_QB
1988,Jon Carter,DT,76.3,266,4.95,26.0,28.0,110.0,5.01,lineman
1988,Paul Frase,DE,77.0,264,4.96,19.0,28.0,110.0,4.57,lineman
1988,Tim Rother,DE,79.0,265,4.96,17.0,32.5,111.0,4.55,lineman
1988,Phil Zielinski,OLB,74.9,233,4.97,,28.5,108.0,4.32,LB_FB_TE_QB
1988,Mike Hinnant,TE,74.6,254,4.97,15.0,29.0,100.0,,LB_FB_TE_QB
1988,Todd Santos,QB,73.9,207,4.98,10.0,27.5,100.0,4.5,LB_FB_TE_QB
1988,Trey Bauer,ILB,72.9,215,4.98,12.0,27.0,102.0,4.5,LB_FB_TE_QB
1988,Steve Slayden,QB,73.5,185,4.99,1.0,26.5,103.0,4.57,LB_FB_TE_QB
1988,Brian Kinchen,TE,74.3,227,4.99,24.0,33.5,106.0,4.31,LB_FB_TE_QB
1988,Rollin Putzier,DT,76.0,279,4.99,22.0,29.5,106.0,4.48,lineman
1988,Henry Brown,DT,74.6,251,4.99,17.0,30.0,105.0,4.64,lineman
1988,Daryl Parham,OT,77.8,258,4.99,13.0,32.0,122.0,4.62,lineman
1988,Rodney Lossow,C,74.6,273,5.0,28.0,26.0,107.0,4.69,lineman
1988,Dave Nugent,DT,75.0,269,5.0,24.0,27.5,103.0,4.79,lineman
1988,Ed Gillies,OG,77.0,265,5.01,24.0,26.0,106.0,4.66,lineman
1988,Brian Habib,OG,78.8,273,5.01,34.0,28.5,107.0,4.84,lineman
1988,Robert Tyler,TE,77.0,259,5.02,15.0,27.0,104.0,4.85,LB_FB_TE_QB
1988,Garry Frank,OG,74.3,289,5.02,25.0,30.0,108.0,4.3,lineman
1988,Joel Porter,OT,75.8,269,5.02,27.0,28.0,100.0,4.79,lineman
1988,Ron Duncan,OG,76.3,251,5.02,17.0,27.5,108.0,4.72,lineman
1988,Jeff Knapton,DE,76.9,236,5.02,16.0,25.0,105.0,4.44,lineman
1988,Sammy Obrient,DT,74.5,257,5.03,22.0,27.0,108.0,4.62,lineman
1988,Todd Kalis,OG,77.8,277,5.03,21.0,29.0,109.0,4.66,lineman
1988,Scott Wilson,DE,79.3,262,5.03,12.0,27.5,109.0,4.84,lineman
1988,Paul Jurgensen,DE,77.1,243,5.04,20.0,27.0,108.0,4.49,lineman
1988,Eric Moore,OT,76.9,291,5.05,18.0,25.0,100.0,,lineman
1988,Caesar Rentie,OG,74.9,293,5.06,30.0,26.5,100.0,5.0,lineman
1988,Tim Goad,DT,74.8,273,5.06,27.0,29.5,108.0,4.63,lineman
1988,Kerwin Bell,QB,74.1,200,5.07,,28.5,102.0,4.63,LB_FB_TE_QB
1988,Greg Johnson,OT,76.0,311,5.07,23.0,27.0,102.0,4.66,lineman
1988,Jon Phillips,OG,75.4,280,5.07,23.0,26.5,104.0,4.76,lineman
1988,Larry Clarkson,OT,79.5,303,5.07,16.0,27.5,106.0,5.0,lineman
1988,Scott Davis,DE,78.9,270,5.07,19.0,30.0,102.0,,lineman
1988,Woody Myers,C,76.5,283,5.08,20.0,28.0,107.0,,lineman
1988,Eric Andolsek,OG,73.8,281,5.09,25.0,27.5,108.0,4.76,lineman
1988,Dan Mccoin,QB,74.6,206,5.1,,25.5,97.0,4.62,LB_FB_TE_QB
1988,David Grant,DT,76.0,277,5.11,16.0,25.0,102.0,,lineman
1988,Harry Galbreath,OG,73.1,271,5.12,24.0,27.0,106.0,4.89,lineman
1988,David Houle,OT,76.3,277,5.12,30.0,32.0,111.0,4.53,lineman
1988,Gerald Perry,OT,77.9,311,5.14,13.0,26.5,99.0,,lineman
1988,John Driscoll,OT,77.5,284,5.14,18.0,26.5,93.0,4.89,lineman
1988,Bob Sims,OG,75.5,269,5.15,25.0,29.0,96.0,4.69,lineman
1988,Mike Piel,DT,76.5,263,5.15,,29.0,111.0,4.43,lineman
1988,Michael Scott,OG,76.6,277,5.16,23.0,27.0,105.0,4.82,lineman
1988,Mark Hutson,OG,75.0,289,5.17,12.0,25.0,96.0,,lineman
1988,Al Huge,DT,75.3,279,5.17,23.0,24.0,103.0,4.71,lineman
1988,George Hinkle,DE,77.8,266,5.17,19.0,25.0,99.0,4.86,lineman
1988,Greg Kunkel,OT,76.8,286,5.18,26.0,25.0,91.0,4.47,lineman
1988,Reuben Davis,DT,75.5,294,5.19,14.0,26.0,105.0,5.02,lineman
1988,Stacy Searels,OT,77.4,276,5.19,,25.5,99.0,4.7,lineman
1988,Tony Bartley,OG,76.3,287,5.2,15.0,25.0,99.0,,lineman
1988,Craig Kantner,OT,75.8,278,5.2,26.0,25.0,99.0,4.84,lineman
1988,Todd Irvin,OT,77.4,288,5.2,15.0,26.5,99.0,4.85,lineman
1988,Glenn Derby,OT,78.5,290,5.2,22.0,25.0,99.0,4.83,lineman
1988,John Phillips,OG,76.4,268,5.2,17.0,29.5,98.0,5.04,lineman
1988,Bill Condon,OG,74.0,263,5.22,32.0,28.0,101.0,4.96,lineman
1988,Dan Henning,QB,71.5,195,5.27,5.0,26.5,99.0,4.64,LB_FB_TE_QB
1988,Dave Viaene,C,77.0,291,5.28,31.0,28.5,104.0,4.98,lineman
1988,Tommy Duhart,DT,75.9,281,5.28,20.0,25.0,101.0,5.1,lineman
1988,Mike Scully,OT,76.9,283,5.28,24.0,25.0,103.0,4.77,lineman
1988,Tony Jones,OT,77.0,270,5.28,19.0,,,,lineman
1988,Steve Wilkes,OT,76.3,254,5.28,14.0,28.5,106.0,4.72,lineman
1988,David Richards,OT,77.0,327,5.29,22.0,22.5,90.0,4.98,lineman
1988,Scott Dill,OT,76.8,271,5.29,18.0,24.0,96.0,4.66,lineman
1988,Richard Marks,OT,76.3,273,5.32,18.0,25.5,95.0,4.86,lineman
1988,Kurt Koch,DE,79.6,269,5.32,18.0,26.5,101.0,4.53,lineman
1988,Ted Karamanos,OG,74.0,282,5.33,29.0,25.5,104.0,4.7,lineman
1988,Paul Jetton,OG,76.4,288,5.33,21.0,28.0,110.0,4.84,lineman
1988,Artis Jackson,DT,76.9,309,5.34,22.0,26.0,95.0,5.03,lineman
1988,Tommy Clapp,DE,75.8,276,5.34,20.0,30.5,101.0,4.72,lineman
1988,Doug Fiala,OT,78.6,286,5.36,19.0,25.5,117.0,4.78,lineman
1988,Timothy Borcky,OT,79.3,294,5.4,28.0,,,,lineman
1988,Dave Widell,OT,78.4,297,5.41,19.0,24.0,98.0,4.53,lineman
1988,Herb Wester,OT,79.5,300,5.41,22.0,26.5,93.0,4.99,lineman
1988,Andre Lockley,OT,77.8,286,5.41,,27.0,97.0,5.01,lineman
1988,Rick Mcleod,OT,78.0,266,5.43,,27.5,109.0,4.72,lineman
1988,Matt Wilson,C,76.1,279,5.44,,24.5,103.0,5.01,lineman
1988,John Elliott,OT,78.9,305,5.46,,25.0,98.0,4.81,lineman
1988,Nacho Albergamo,C,74.1,263,5.46,24.0,28.5,107.0,4.64,lineman
1988,Louis Cheek,OT,78.4,288,5.46,23.0,23.0,100.0,4.91,lineman
1988,Mike Withycombe,OT,77.1,308,5.49,19.0,23.0,93.0,4.77,lineman
1988,Dave Desrochers,OT,78.4,290,5.56,25.0,23.0,88.0,5.08,lineman
1988,Terence Mcdaniel,CB,70.1,170,,,,,,WR_RB_DB
1988,Michael Oliphant,WR,69.0,173,,13.0,,,,WR_RB_DB
1988,Corris Ervin,CB,71.0,173,,6.0,,,,WR_RB_DB
1988,Anthony Parker,CB,69.9,175,,,,,,WR_RB_DB
1988,Carl Painter,RB,69.5,184,,9.0,,,,WR_RB_DB
1988,Chuck Cecil,FS,71.8,184,,6.0,,,,WR_RB_DB
1988,Ernie Jones,WR,71.0,186,,,,,,WR_RB_DB
1988,Wendell Davis,WR,71.5,188,,3.0,,,,WR_RB_DB
1988,Warren Williams,RB,72.1,190,,8.0,,,,WR_RB_DB
1988,Quintin Jones,SS,71.0,193,,13.0,,,,WR_RB_DB
1988,Mark Maye,QB,75.0,196,,,,,,LB_FB_TE_QB
1988,Rod Smith,WR,71.8,197,,9.0,,,,WR_RB_DB
1988,Erik Mcmillan,SS,73.8,199,,12.0,35.0,118.0,4.39,WR_RB_DB
1988,Sterling Sharpe,WR,71.5,202,,,,,,WR_RB_DB
1988,Burton Murchison,RB,71.8,205,,,,,,WR_RB_DB
1988,Mike Perez,QB,73.5,207,,16.0,,,,LB_FB_TE_QB
1988,Lorenzo White,RB,70.6,207,,,,,,WR_RB_DB
1988,Mickey Pruitt,SS,73.0,211,,5.0,,,,WR_RB_DB
1988,Chris Carrier,SS,76.6,215,,,,,,WR_RB_DB
1988,Mel Farr,FB,72.3,223,,21.0,,,,LB_FB_TE_QB
1988,Charles Henry,TE,76.1,224,,,,,,LB_FB_TE_QB
1988,Lydell Carr,FB,72.6,226,,20.0,,,,LB_FB_TE_QB
1988,Dante Jones,OLB,73.3,229,,17.0,,,,LB_FB_TE_QB
1988,Kent Dean,TE,76.0,233,,11.0,,,,LB_FB_TE_QB
1988,Steve Johnson,TE,77.4,235,,16.0,30.5,116.0,4.38,LB_FB_TE_QB
1988,Kevin Walker,OLB,74.5,238,,22.0,,,,LB_FB_TE_QB
1988,Clifford Charlton,OLB,74.3,238,,15.0,,,,LB_FB_TE_QB
1988,Richard Petitbon,ILB,75.9,240,,17.0,,,,LB_FB_TE_QB
1988,Ferrell Edmunds,TE,78.0,241,,18.0,,,,LB_FB_TE_QB
1988,Peter Giftopoulos,ILB,74.5,241,,,,,,LB_FB_TE_QB
1988,Jason Cooper,TE,75.3,243,,20.0,,,,LB_FB_TE_QB
1988,Andre Lloyd,OLB,73.0,252,,19.0,28.0,108.0,4.7,LB_FB_TE_QB
1988,Tony Stephens,DT,74.6,306,,23.0,,,,lineman
1988,Peter Curkendall,DT,74.5,279,,28.0,28.5,106.0,,lineman
1988,John Bruhin,OG,75.6,283,,29.0,,,,lineman
1988,Paul Gruber,OT,76.6,290,,23.0,,,,lineman
1988,Mark Nichols,DT,73.6,262,,26.0,,,,lineman
1988,Matt Patchan,OT,75.5,275,,28.0,,,,lineman
1988,Steve Hegdale,OT,76.8,283,,21.0,,,,lineman
1988,Derwin Jones,DT,75.4,270,,18.0,,,,lineman
1988,Pierce Holt,DE,76.3,269,,20.0,,,,lineman
1988,Eric Kumerow,DE,79.0,257,,,,,,lineman
1989,Deion Sanders,CB,71.8,182,4.29,,,,,WR_RB_DB
1989,Carnell Lake,FS,72.8,205,4.36,15.0,35.5,117.0,4.29,WR_RB_DB
1989,Don Beebe,WR,70.8,176,4.42,,36.5,115.0,4.08,WR_RB_DB
1989,Jeff Query,WR,71.3,164,4.43,,37.5,123.0,3.91,WR_RB_DB
1989,Danny Peebles,WR,71.6,169,4.43,,35.5,128.0,4.23,WR_RB_DB
1989,Titus Dixon,WR,66.0,144,4.44,,33.0,114.0,4.38,WR_RB_DB
1989,Tony Martin,WR,72.1,174,4.44,,39.0,129.0,4.22,WR_RB_DB
1989,Eric Mitchel,RB,71.4,205,4.44,12.0,34.0,116.0,4.2,WR_RB_DB
1989,Louis Oliver,SS,74.1,224,4.44,,38.5,116.0,4.09,WR_RB_DB
1989,Dana Brinson,WR,68.9,165,4.45,,37.0,121.0,4.08,WR_RB_DB
1989,John Ford,WR,73.6,204,4.45,,33.0,117.0,4.24,WR_RB_DB
1989,Eric Metcalf,WR,69.0,180,4.46,,33.0,118.0,,WR_RB_DB
1989,Anthony Stafford,WR,67.9,183,4.47,12.0,36.0,120.0,4.16,WR_RB_DB
1989,Andre Rison,WR,70.0,187,4.47,,35.0,114.0,3.96,WR_RB_DB
1989,Robert Massey,CB,70.4,185,4.49,11.0,34.0,115.0,4.44,WR_RB_DB
1989,Rob Thomas,WR,70.8,171,4.51,,34.5,119.0,4.06,WR_RB_DB
1989,Vernon Joines,WR,73.1,190,4.51,,38.5,120.0,4.07,WR_RB_DB
1989,Chris Hale,CB,67.6,161,4.52,8.0,40.5,129.0,4.11,WR_RB_DB
1989,Richard Shelton,CB,70.0,180,4.52,13.0,39.0,125.0,4.39,WR_RB_DB
1989,Calvin Nicholson,CB,69.5,181,4.52,11.0,31.0,109.0,4.53,WR_RB_DB
1989,Willie Vaughn,WR,70.9,197,4.52,,33.0,115.0,4.28,WR_RB_DB
1989,Shawn Collins,WR,73.6,197,4.53,,36.0,124.0,4.24,WR_RB_DB
1989,Reggie Davis,WR,73.0,213,4.53,,29.5,116.0,4.49,WR_RB_DB
1989,Jay Taylor,CB,69.8,174,4.54,,33.0,116.0,4.63,WR_RB_DB
1989,Rickey Royal,CB,69.3,183,4.54,17.0,34.0,112.0,4.44,WR_RB_DB
